,File,Label,annotated,path,Label_bio,Label_bio_str
3742,example_cluster104_image1.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster104_image1.png,"['Stroma', 'Tumor']",Stroma|Tumor
3743,example_cluster3_image3.png,Glass/Blank,Yes,output/export/clusters/example_cluster3_image3.png,[],Glass/Blank
3744,example_cluster177_image16.png,RBCs,Yes,output/export/clusters/example_cluster177_image16.png,['RBCs'],RBCs
3746,example_cluster13_image20.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster13_image20.png,"['RBCs', 'WBCs']",RBCs|WBCs
3747,example_cluster22_image11.png,Artifact|Out of focus|Tumor,Yes,output/export/clusters/example_cluster22_image11.png,['Tumor'],Tumor
3748,example_cluster175_image9.png,Tumor,Yes,output/export/clusters/example_cluster175_image9.png,['Tumor'],Tumor
3749,example_cluster94_image9.png,Stroma|Tumor|Out of focus,Yes,output/export/clusters/example_cluster94_image9.png,"['Stroma', 'Tumor']",Stroma|Tumor
3750,example_cluster103_image11.png,Connective tissue,Yes,output/export/clusters/example_cluster103_image11.png,['Connective tissue'],Connective tissue
3751,example_cluster39_image0.png,Artifact|Stroma|Tumor,Yes,output/export/clusters/example_cluster39_image0.png,"['Stroma', 'Tumor']",Stroma|Tumor
3752,example_cluster182_image1.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image1.png,[],Glass/Blank
3753,example_cluster21_image9.png,Tumor,Yes,output/export/clusters/example_cluster21_image9.png,['Tumor'],Tumor
3754,example_cluster121_image17.png,Tumor|Mucin,Yes,output/export/clusters/example_cluster121_image17.png,"['Tumor', 'Mucin']",Tumor|Mucin
3755,example_cluster40_image17.png,RBCs,Yes,output/export/clusters/example_cluster40_image17.png,['RBCs'],RBCs
3756,example_cluster102_image9.png,Glass/Blank,Yes,output/export/clusters/example_cluster102_image9.png,[],Glass/Blank
3757,example_cluster199_image18.png,Tumor,Yes,output/export/clusters/example_cluster199_image18.png,['Tumor'],Tumor
3758,example_cluster116_image22.png,Tumor,Yes,output/export/clusters/example_cluster116_image22.png,['Tumor'],Tumor
3759,example_cluster125_image13.png,Tumor,Yes,output/export/clusters/example_cluster125_image13.png,['Tumor'],Tumor
3760,example_cluster61_image5.png,Tumor,Yes,output/export/clusters/example_cluster61_image5.png,['Tumor'],Tumor
3761,example_cluster44_image13.png,Necrosis|Out of focus|Tumor,Yes,output/export/clusters/example_cluster44_image13.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3762,example_cluster35_image22.png,Tumor,Yes,output/export/clusters/example_cluster35_image22.png,['Tumor'],Tumor
3763,example_cluster142_image5.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster142_image5.png,"['RBCs', 'WBCs']",RBCs|WBCs
3764,example_cluster123_image15.png,Apoptosis|Tumor,Yes,output/export/clusters/example_cluster123_image15.png,"['Tumor', 'Apoptosis']",Tumor|Apoptosis
3765,example_cluster41_image7.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster41_image7.png,['Stroma'],Stroma
3766,example_cluster114_image24.png,Stroma,Yes,output/export/clusters/example_cluster114_image24.png,['Stroma'],Stroma
3767,example_cluster33_image24.png,RBCs,Yes,output/export/clusters/example_cluster33_image24.png,['RBCs'],RBCs
3768,example_cluster122_image7.png,RBCs,Yes,output/export/clusters/example_cluster122_image7.png,['RBCs'],RBCs
3769,example_cluster42_image15.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster42_image15.png,['Stroma'],Stroma
3771,example_cluster127_image11.png,Stroma|Tumor|Out of focus,Yes,output/export/clusters/example_cluster127_image11.png,"['Stroma', 'Tumor']",Stroma|Tumor
3772,example_cluster118_image20.png,RBCs,Yes,output/export/clusters/example_cluster118_image20.png,['RBCs'],RBCs
3773,example_cluster37_image20.png,WBCs|Lymphocytes,Yes,output/export/clusters/example_cluster37_image20.png,"['Lymphocytes', 'WBCs']",Lymphocytes|WBCs
3774,example_cluster19_image2.png,RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster19_image2.png,"['RBCs', 'Lymphocytes']",RBCs|Lymphocytes
3775,example_cluster162_image3.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster162_image3.png,"['RBCs', 'WBCs']",RBCs|WBCs
3776,example_cluster46_image11.png,Necrosis,Yes,output/export/clusters/example_cluster46_image11.png,['Necrosis'],Necrosis
3777,example_cluster112_image8.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster112_image8.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3778,example_cluster41_image16.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster41_image16.png,['Stroma'],Stroma
3779,example_cluster192_image0.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster192_image0.png,"['Stroma', 'Tumor']",Stroma|Tumor
3780,example_cluster31_image8.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster31_image8.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3781,example_cluster122_image16.png,RBCs,Yes,output/export/clusters/example_cluster122_image16.png,['RBCs'],RBCs
3782,example_cluster152_image4.png,Necrosis,Yes,output/export/clusters/example_cluster152_image4.png,['Necrosis'],Necrosis
3784,example_cluster45_image12.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster45_image12.png,['Tumor'],Tumor
3785,example_cluster117_image21.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster117_image21.png,"['RBCs', 'Tumor']",RBCs|Tumor
3786,example_cluster126_image12.png,Necrosis,Yes,output/export/clusters/example_cluster126_image12.png,['Necrosis'],Necrosis
3787,example_cluster71_image4.png,Tumor,Yes,output/export/clusters/example_cluster71_image4.png,['Tumor'],Tumor
3788,example_cluster43_image14.png,Necrosis,Yes,output/export/clusters/example_cluster43_image14.png,['Necrosis'],Necrosis
3789,example_cluster132_image6.png,Stroma,Yes,output/export/clusters/example_cluster132_image6.png,['Stroma'],Stroma
3791,example_cluster124_image14.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster124_image14.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3792,example_cluster51_image6.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster51_image6.png,"['Stroma', 'Tumor']",Stroma|Tumor
3793,example_cluster115_image23.png,Artifact|Stroma|Tumor,Yes,output/export/clusters/example_cluster115_image23.png,"['Stroma', 'Tumor']",Stroma|Tumor
3795,example_cluster47_image10.png,WBCs|Necrosis|RBCs,Yes,output/export/clusters/example_cluster47_image10.png,"['RBCs', 'Necrosis', 'WBCs']",RBCs|Necrosis|WBCs
3796,example_cluster120_image18.png,RBCs,Yes,output/export/clusters/example_cluster120_image18.png,['RBCs'],RBCs
3797,example_cluster29_image1.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster29_image1.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
3798,example_cluster172_image2.png,Necrosis,Yes,output/export/clusters/example_cluster172_image2.png,['Necrosis'],Necrosis
3799,example_cluster91_image2.png,RBCs,Yes,output/export/clusters/example_cluster91_image2.png,['RBCs'],RBCs
3800,example_cluster198_image19.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster198_image19.png,['Stroma'],Stroma
3801,example_cluster128_image10.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image10.png,[],Glass/Blank
3802,example_cluster9_image3.png,RBCs,Yes,output/export/clusters/example_cluster9_image3.png,['RBCs'],RBCs
3803,example_cluster75_image0.png,Connective tissue,Yes,output/export/clusters/example_cluster75_image0.png,['Connective tissue'],Connective tissue
3804,example_cluster3_image18.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster3_image18.png,['RBCs'],RBCs
3805,example_cluster156_image0.png,Tumor,Yes,output/export/clusters/example_cluster156_image0.png,['Tumor'],Tumor
3806,example_cluster116_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster116_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
3807,example_cluster71_image22.png,Tumor,Yes,output/export/clusters/example_cluster71_image22.png,['Tumor'],Tumor
3808,example_cluster7_image14.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster7_image14.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
3809,example_cluster80_image13.png,Tumor,Yes,output/export/clusters/example_cluster80_image13.png,['Tumor'],Tumor
3811,example_cluster35_image4.png,Glass/Blank|RBCs,Yes,output/export/clusters/example_cluster35_image4.png,['RBCs'],RBCs
3812,example_cluster161_image13.png,Artifact|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster161_image13.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3813,example_cluster5_image16.png,Glass/Blank,Yes,output/export/clusters/example_cluster5_image16.png,[],Glass/Blank
3814,example_cluster15_image6.png,Stroma,Yes,output/export/clusters/example_cluster15_image6.png,['Stroma'],Stroma
3815,example_cluster150_image24.png,Mucin|Orange Images|Out of focus,Yes,output/export/clusters/example_cluster150_image24.png,['Mucin'],Mucin
3816,example_cluster82_image11.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster82_image11.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3817,example_cluster9_image12.png,Pigment|Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster9_image12.png,"['Stroma', 'Tumor', 'Pigment']",Stroma|Tumor|Pigment
3818,example_cluster136_image2.png,Plasmacell|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster136_image2.png,"['Stroma', 'Lymphocytes', 'Tumor', 'Plasmacell']",Stroma|Lymphocytes|Tumor|Plasmacell
3819,example_cluster73_image20.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster73_image20.png,"['RBCs', 'Tumor']",RBCs|Tumor
3820,example_cluster163_image11.png,Connective tissue,Yes,output/export/clusters/example_cluster163_image11.png,['Connective tissue'],Connective tissue
3821,example_cluster55_image2.png,RBCs,Yes,output/export/clusters/example_cluster55_image2.png,['RBCs'],RBCs
3822,example_cluster154_image20.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster154_image20.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
3823,example_cluster4_image17.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster4_image17.png,"['RBCs', 'Tumor']",RBCs|Tumor
3824,example_cluster162_image12.png,RBCs,Yes,output/export/clusters/example_cluster162_image12.png,['RBCs'],RBCs
3825,example_cluster45_image3.png,Stroma,Yes,output/export/clusters/example_cluster45_image3.png,['Stroma'],Stroma
3827,example_cluster126_image3.png,Necrosis,Yes,output/export/clusters/example_cluster126_image3.png,['Necrosis'],Necrosis
3828,example_cluster72_image21.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image21.png,[],Glass/Blank
3829,example_cluster8_image13.png,Tumor,Yes,output/export/clusters/example_cluster8_image13.png,['Tumor'],Tumor
3830,example_cluster81_image12.png,Connective tissue|Necrosis,Yes,output/export/clusters/example_cluster81_image12.png,"['Connective tissue', 'Necrosis']",Connective tissue|Necrosis
3832,example_cluster25_image5.png,Stroma,Yes,output/export/clusters/example_cluster25_image5.png,['Stroma'],Stroma
3834,example_cluster6_image15.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster6_image15.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
3835,example_cluster106_image5.png,Liver,Yes,output/export/clusters/example_cluster106_image5.png,['Liver'],Liver
3837,example_cluster70_image23.png,Tumor,Yes,output/export/clusters/example_cluster70_image23.png,['Tumor'],Tumor
3838,example_cluster2_image19.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster2_image19.png,"['Stroma', 'Tumor']",Stroma|Tumor
3839,example_cluster164_image10.png,Connective tissue,Yes,output/export/clusters/example_cluster164_image10.png,['Connective tissue'],Connective tissue
3840,example_cluster65_image1.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster65_image1.png,['Stroma'],Stroma
3841,example_cluster83_image10.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster83_image10.png,"['Stroma', 'Tumor']",Stroma|Tumor
3842,example_cluster146_image1.png,Stroma,Yes,output/export/clusters/example_cluster146_image1.png,['Stroma'],Stroma
3843,example_cluster62_image13.png,Pigment|Stroma,Yes,output/export/clusters/example_cluster62_image13.png,"['Stroma', 'Pigment']",Stroma|Pigment
3845,example_cluster53_image22.png,Tumor,Yes,output/export/clusters/example_cluster53_image22.png,['Tumor'],Tumor
3847,example_cluster143_image13.png,Glass/Blank,Yes,output/export/clusters/example_cluster143_image13.png,[],Glass/Blank
3848,example_cluster138_image0.png,Stroma,Yes,output/export/clusters/example_cluster138_image0.png,['Stroma'],Stroma
3849,example_cluster134_image22.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster134_image22.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3850,example_cluster17_image4.png,Tumor,Yes,output/export/clusters/example_cluster17_image4.png,['Tumor'],Tumor
3851,example_cluster160_image5.png,RBCs,Yes,output/export/clusters/example_cluster160_image5.png,['RBCs'],RBCs
3852,example_cluster55_image20.png,RBCs,Yes,output/export/clusters/example_cluster55_image20.png,['RBCs'],RBCs
3853,example_cluster64_image11.png,Orange Images|Necrosis|Stroma|Tumor,Yes,output/export/clusters/example_cluster64_image11.png,"['Stroma', 'Necrosis', 'Tumor']",Stroma|Necrosis|Tumor
3854,example_cluster136_image20.png,Plasmacell|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster136_image20.png,"['Stroma', 'Lymphocytes', 'Tumor', 'Plasmacell']",Stroma|Lymphocytes|Tumor|Plasmacell
3855,example_cluster140_image7.png,Plasmacell|Tumor,Yes,output/export/clusters/example_cluster140_image7.png,"['Tumor', 'Plasmacell']",Tumor|Plasmacell
3856,example_cluster145_image11.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster145_image11.png,['Tumor'],Tumor
3857,example_cluster118_image2.png,RBCs,Yes,output/export/clusters/example_cluster118_image2.png,['RBCs'],RBCs
3859,example_cluster141_image15.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster141_image15.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3860,example_cluster60_image15.png,Connective tissue|Orange Images|Tumor,Yes,output/export/clusters/example_cluster60_image15.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
3861,example_cluster51_image24.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster51_image24.png,['Stroma'],Stroma
3862,example_cluster180_image3.png,Tumor,Yes,output/export/clusters/example_cluster180_image3.png,['Tumor'],Tumor
3863,example_cluster37_image2.png,Stroma,Yes,output/export/clusters/example_cluster37_image2.png,['Stroma'],Stroma
3864,example_cluster135_image21.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster135_image21.png,"['Stroma', 'Tumor']",Stroma|Tumor
3865,example_cluster130_image8.png,RBCs,Yes,output/export/clusters/example_cluster130_image8.png,['RBCs'],RBCs
3866,example_cluster144_image12.png,WBCs|RBCs|Out of focus,Yes,output/export/clusters/example_cluster144_image12.png,"['RBCs', 'WBCs']",RBCs|WBCs
3867,example_cluster199_image9.png,Tumor,Yes,output/export/clusters/example_cluster199_image9.png,['Tumor'],Tumor
3869,example_cluster54_image21.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster54_image21.png,['Stroma'],Stroma
3870,example_cluster27_image3.png,RBCs|Stroma,Yes,output/export/clusters/example_cluster27_image3.png,"['RBCs', 'Stroma']",RBCs|Stroma
3871,example_cluster170_image4.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster170_image4.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3872,example_cluster140_image16.png,Tumor,Yes,output/export/clusters/example_cluster140_image16.png,['Tumor'],Tumor
3873,example_cluster7_image5.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster7_image5.png,"['Stroma', 'Tumor']",Stroma|Tumor
3874,example_cluster108_image3.png,WBCs|Tumor,Yes,output/export/clusters/example_cluster108_image3.png,"['WBCs', 'Tumor']",WBCs|Tumor
3876,example_cluster146_image10.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster146_image10.png,"['Stroma', 'Tumor']",Stroma|Tumor
3877,example_cluster65_image10.png,WBCs,Yes,output/export/clusters/example_cluster65_image10.png,['WBCs'],WBCs
3878,example_cluster190_image2.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster190_image2.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
3879,example_cluster47_image1.png,RBCs,Yes,output/export/clusters/example_cluster47_image1.png,['RBCs'],RBCs
3880,example_cluster52_image23.png,Plasmacell|Orange Images|Lymphocytes,Yes,output/export/clusters/example_cluster52_image23.png,"['Lymphocytes', 'Plasmacell']",Lymphocytes|Plasmacell
3881,example_cluster61_image14.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster61_image14.png,['Tumor'],Tumor
3882,example_cluster128_image1.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image1.png,[],Glass/Blank
3883,example_cluster133_image23.png,Tumor,Yes,output/export/clusters/example_cluster133_image23.png,['Tumor'],Tumor
3884,example_cluster142_image14.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster142_image14.png,"['RBCs', 'WBCs']",RBCs|WBCs
3885,example_cluster27_image12.png,Necrosis|RBCs,Yes,output/export/clusters/example_cluster27_image12.png,"['RBCs', 'Necrosis']",RBCs|Necrosis
3886,example_cluster170_image22.png,Tumor,Yes,output/export/clusters/example_cluster170_image22.png,['Tumor'],Tumor
3887,example_cluster18_image21.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster18_image21.png,"['RBCs', 'Tumor']",RBCs|Tumor
3888,example_cluster93_image0.png,Tumor,Yes,output/export/clusters/example_cluster93_image0.png,['Tumor'],Tumor
3889,example_cluster108_image12.png,WBCs|RBCs|Tumor,Yes,output/export/clusters/example_cluster108_image12.png,"['RBCs', 'Tumor', 'WBCs']",RBCs|Tumor|WBCs
3890,example_cluster13_image8.png,RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster13_image8.png,"['RBCs', 'Lymphocytes']",RBCs|Lymphocytes
3891,example_cluster174_image0.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster174_image0.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3892,example_cluster104_image16.png,Tumor,Yes,output/export/clusters/example_cluster104_image16.png,['Tumor'],Tumor
3893,example_cluster134_image4.png,WBCs|Tumor,Yes,output/export/clusters/example_cluster134_image4.png,"['WBCs', 'Tumor']",WBCs|Tumor
3894,example_cluster53_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster53_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
3895,example_cluster23_image16.png,Stroma,Yes,output/export/clusters/example_cluster23_image16.png,['Stroma'],Stroma
3896,example_cluster181_image11.png,WBCs|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster181_image11.png,"['Lymphocytes', 'Tumor', 'WBCs']",Lymphocytes|Tumor|WBCs
3897,example_cluster114_image6.png,Connective tissue,Yes,output/export/clusters/example_cluster114_image6.png,['Connective tissue'],Connective tissue
3898,example_cluster29_image10.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster29_image10.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
3899,example_cluster172_image20.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster172_image20.png,"['Stroma', 'Tumor']",Stroma|Tumor
3900,example_cluster102_image18.png,Connective tissue,Yes,output/export/clusters/example_cluster102_image18.png,['Connective tissue'],Connective tissue
3901,example_cluster99_image19.png,Stroma,Yes,output/export/clusters/example_cluster99_image19.png,['Stroma'],Stroma
3902,example_cluster21_image18.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster21_image18.png,"['Stroma', 'Tumor']",Stroma|Tumor
3903,example_cluster91_image20.png,RBCs,Yes,output/export/clusters/example_cluster91_image20.png,['RBCs'],RBCs
3904,example_cluster33_image6.png,RBCs,Yes,output/export/clusters/example_cluster33_image6.png,['RBCs'],RBCs
3906,example_cluster106_image14.png,Liver,Yes,output/export/clusters/example_cluster106_image14.png,['Liver'],Liver
3907,example_cluster25_image14.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster25_image14.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
3908,example_cluster73_image2.png,Connective tissue|Pigment,Yes,output/export/clusters/example_cluster73_image2.png,"['Connective tissue', 'Pigment']",Connective tissue|Pigment
3909,example_cluster16_image23.png,Lymphocytes,Yes,output/export/clusters/example_cluster16_image23.png,['Lymphocytes'],Lymphocytes
3910,example_cluster20_image19.png,Stroma,Yes,output/export/clusters/example_cluster20_image19.png,['Stroma'],Stroma
3911,example_cluster90_image21.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster90_image21.png,"['RBCs', 'WBCs']",RBCs|WBCs
3912,example_cluster109_image11.png,WBCs|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster109_image11.png,"['Stroma', 'Lymphocytes', 'Tumor', 'WBCs']",Stroma|Lymphocytes|Tumor|WBCs
3913,example_cluster23_image7.png,Necrosis|Stroma,Yes,output/export/clusters/example_cluster23_image7.png,"['Necrosis', 'Stroma']",Necrosis|Stroma
3914,example_cluster28_image11.png,Stroma,Yes,output/export/clusters/example_cluster28_image11.png,['Stroma'],Stroma
3915,example_cluster171_image21.png,RBCs,Yes,output/export/clusters/example_cluster171_image21.png,['RBCs'],RBCs
3916,example_cluster101_image19.png,Tumor,Yes,output/export/clusters/example_cluster101_image19.png,['Tumor'],Tumor
3917,example_cluster19_image20.png,RBCs,Yes,output/export/clusters/example_cluster19_image20.png,['RBCs'],RBCs
3918,example_cluster104_image7.png,Tumor,Yes,output/export/clusters/example_cluster104_image7.png,['Tumor'],Tumor
3919,example_cluster180_image12.png,Tumor,Yes,output/export/clusters/example_cluster180_image12.png,['Tumor'],Tumor
3921,example_cluster24_image15.png,Normal,Yes,output/export/clusters/example_cluster24_image15.png,['Normal'],Normal
3922,example_cluster63_image3.png,Muscle,Yes,output/export/clusters/example_cluster63_image3.png,['Muscle'],Muscle
3923,example_cluster15_image24.png,Stroma,Yes,output/export/clusters/example_cluster15_image24.png,['Stroma'],Stroma
3924,example_cluster105_image15.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster105_image15.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
3925,example_cluster144_image3.png,WBCs|Necrosis|RBCs,Yes,output/export/clusters/example_cluster144_image3.png,"['RBCs', 'Necrosis', 'WBCs']",RBCs|Necrosis|WBCs
3926,example_cluster43_image5.png,Necrosis,Yes,output/export/clusters/example_cluster43_image5.png,['Necrosis'],Necrosis
3927,example_cluster22_image17.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster22_image17.png,['Tumor'],Tumor
3928,example_cluster182_image10.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image10.png,[],Glass/Blank
3929,example_cluster124_image5.png,Necrosis|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster124_image5.png,"['Necrosis', 'Lymphocytes', 'Tumor']",Necrosis|Lymphocytes|Tumor
3930,example_cluster103_image17.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster103_image17.png,"['Stroma', 'Tumor']",Stroma|Tumor
3931,example_cluster17_image22.png,Tumor,Yes,output/export/clusters/example_cluster17_image22.png,['Tumor'],Tumor
3932,example_cluster83_image1.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster83_image1.png,"['Stroma', 'Tumor']",Stroma|Tumor
3933,example_cluster26_image13.png,Stroma,Yes,output/export/clusters/example_cluster26_image13.png,['Stroma'],Stroma
3934,example_cluster164_image1.png,Connective tissue,Yes,output/export/clusters/example_cluster164_image1.png,['Connective tissue'],Connective tissue
3935,example_cluster107_image13.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster107_image13.png,['RBCs'],RBCs
3936,example_cluster129_image0.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster129_image0.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
3937,example_cluster136_image11.png,WBCs|Pigment|Stroma|Tumor,Yes,output/export/clusters/example_cluster136_image11.png,"['Stroma', 'WBCs', 'Tumor', 'Pigment']",Stroma|WBCs|Tumor|Pigment
3938,example_cluster127_image20.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster127_image20.png,['Stroma'],Stroma
3939,example_cluster111_image9.png,Stroma,Yes,output/export/clusters/example_cluster111_image9.png,['Stroma'],Stroma
3940,example_cluster46_image20.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster46_image20.png,"['Stroma', 'Tumor']",Stroma|Tumor
3942,example_cluster55_image11.png,RBCs,Yes,output/export/clusters/example_cluster55_image11.png,['RBCs'],RBCs
3944,example_cluster191_image1.png,Normal,Yes,output/export/clusters/example_cluster191_image1.png,['Normal'],Normal
3945,example_cluster42_image24.png,Stroma,Yes,output/export/clusters/example_cluster42_image24.png,['Stroma'],Stroma
3946,example_cluster51_image15.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster51_image15.png,['Stroma'],Stroma
3947,example_cluster151_image5.png,Tumor,Yes,output/export/clusters/example_cluster151_image5.png,['Tumor'],Tumor
3948,example_cluster123_image24.png,Tumor,Yes,output/export/clusters/example_cluster123_image24.png,['Tumor'],Tumor
3949,example_cluster70_image5.png,Apoptosis|Tumor,Yes,output/export/clusters/example_cluster70_image5.png,"['Tumor', 'Apoptosis']",Tumor|Apoptosis
3950,example_cluster132_image15.png,Orange Images|RBCs|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster132_image15.png,"['RBCs', 'Stroma', 'Lymphocytes']",RBCs|Stroma|Lymphocytes
3952,example_cluster130_image17.png,RBCs,Yes,output/export/clusters/example_cluster130_image17.png,['RBCs'],RBCs
3953,example_cluster50_image7.png,RBCs,Yes,output/export/clusters/example_cluster50_image7.png,['RBCs'],RBCs
3954,example_cluster53_image13.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster53_image13.png,"['Stroma', 'Tumor']",Stroma|Tumor
3955,example_cluster171_image3.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster171_image3.png,"['RBCs', 'WBCs']",RBCs|WBCs
3956,example_cluster28_image2.png,Stroma,Yes,output/export/clusters/example_cluster28_image2.png,['Stroma'],Stroma
3959,example_cluster134_image13.png,Necrosis|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster134_image13.png,"['Necrosis', 'Lymphocytes', 'Tumor']",Necrosis|Lymphocytes|Tumor
3960,example_cluster8_image4.png,Tumor,Yes,output/export/clusters/example_cluster8_image4.png,['Tumor'],Tumor
3961,example_cluster125_image22.png,Tumor,Yes,output/export/clusters/example_cluster125_image22.png,['Tumor'],Tumor
3962,example_cluster90_image3.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster90_image3.png,"['RBCs', 'WBCs']",RBCs|WBCs
3963,example_cluster56_image10.png,Connective tissue|Tumor,Yes,output/export/clusters/example_cluster56_image10.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
3964,example_cluster40_image8.png,RBCs,Yes,output/export/clusters/example_cluster40_image8.png,['RBCs'],RBCs
3965,example_cluster137_image10.png,RBCs,Yes,output/export/clusters/example_cluster137_image10.png,['RBCs'],RBCs
3966,example_cluster121_image8.png,Tumor,Yes,output/export/clusters/example_cluster121_image8.png,['Tumor'],Tumor
3967,example_cluster133_image14.png,RBCs|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster133_image14.png,"['RBCs', 'Tumor', 'Lymphocytes']",RBCs|Tumor|Lymphocytes
3968,example_cluster124_image23.png,Liver|Tumor,Yes,output/export/clusters/example_cluster124_image23.png,"['Liver', 'Tumor']",Liver|Tumor
